0.584	-4.30768	-8.10852	27.1954
0.585	-4.34548	-8.10397	27.158
0.586	-4.38285	-8.09963	27.121
0.587	-4.41982	-8.09548	27.0844
0.588	-4.45637	-8.09153	27.0481
0.589	-4.49252	-8.08778	27.0123
0.59	-4.52828	-8.08423	26.9767
0.591	-4.56364	-8.08088	26.9416
0.592	-4.59862	-8.07773	26.9068
0.593	-4.63323	-8.07478	26.8724
0.594	-4.66746	-8.07203	26.8383
0.595	-4.70132	-8.06948	26.8046
0.596	-4.73482	-8.06713	26.7712
0.597	-4.76797	-8.06498	26.7382
0.598	-4.80076	-8.06303	26.7055
0.599	-4.83321	-8.06128	26.6732
0.6	-4.86533	-8.05973	26.6412
0.601	-4.8971	-8.05838	26.6095
0.602	-4.92855	-8.05723	26.5782
0.603	-4.95968	-8.05628	26.5472
0.604	-4.99049	-8.05553	26.5165
0.605	-5.02098	-8.05498	26.4862
0.606	-5.05117	-8.05462	26.4562
0.607	-5.08105	-8.05447	26.4264
0.608	-5.11064	-8.05451	26.3971
0.609	-5.13993	-8.05474	26.368
0.61	-5.16894	-8.05517	26.3392
0.611	-5.19766	-8.0558	26.3108
0.612	-5.2261	-8.05662	26.2827
0.613	-5.25427	-8.05764	26.2548
0.614	-5.28217	-8.05884	26.2273
0.615	-5.3098	-8.06025	26.2001
0.616	-5.33718	-8.06184	26.1732
0.617	-5.3643	-8.06362	26.1465
0.618	-5.39117	-8.0656	26.1202
0.619	-5.41779	-8.06776	26.0942
0.62	-5.44417	-8.07011	26.0685
0.621	-5.47031	-8.07265	26.043
0.622	-5.49622	-8.07538	26.0179
0.623	-5.52189	-8.07829	25.993
0.624	-5.54735	-8.08138	25.9685
0.625	-5.57258	-8.08466	25.9442
0.626	-5.59759	-8.08813	25.9202
0.627	-5.62239	-8.09177	25.8965
0.628	-5.64698	-8.09559	25.8731
0.629	-5.67136	-8.0996	25.85
0.63	-5.69554	-8.10378	25.8271
0.631	-5.71953	-8.10814	25.8045
0.632	-5.74332	-8.11268	25.7822
0.633	-5.76692	-8.11739	25.7602
0.634	-5.79033	-8.12228	25.7385
0.635	-5.81356	-8.12734	25.717
0.636	-5.83661	-8.13257	25.6958
0.637	-5.85948	-8.13797	25.6749
0.638	-5.88218	-8.14354	25.6542
0.639	-5.90471	-8.14928	25.6339
0.64	-5.92707	-8.15518	25.6138
0.641	-5.94927	-8.16125	25.5939
0.642	-5.97131	-8.16749	25.5744
0.643	-5.99319	-8.17389	25.5551
0.644	-6.01492	-8.18045	25.536
0.645	-6.03651	-8.18717	25.5173
0.646	-6.05794	-8.19405	25.4988
0.647	-6.07923	-8.20108	25.4806
0.648	-6.10038	-8.20828	25.4626
0.649	-6.12139	-8.21562	25.4449
0.65	-6.14226	-8.22313	25.4275
0.651	-6.16301	-8.23078	25.4103
0.652	-6.18362	-8.23858	25.3934
0.653	-6.20411	-8.24654	25.3768
0.654	-6.22447	-8.25464	25.3604
0.655	-6.24471	-8.26289	25.3443
0.656	-6.26483	-8.27128	25.3284
0.657	-6.28484	-8.27982	25.3128
0.658	-6.30473	-8.2885	25.2975
0.659	-6.32452	-8.29732	25.2824
0.66	-6.34419	-8.30628	25.2676
0.661	-6.36376	-8.31537	25.2531
0.662	-6.38322	-8.32461	25.2388
0.663	-6.40259	-8.33398	25.2247
0.664	-6.42185	-8.34348	25.211
0.665	-6.44102	-8.35311	25.1974
0.666	-6.46009	-8.36287	25.1842
0.667	-6.47908	-8.37277	25.1712
0.668	-6.49797	-8.38278	25.1584
0.669	-6.51677	-8.39293	25.1459
0.67	-6.53549	-8.4032	25.1337
0.671	-6.55413	-8.41359	25.1217
0.672	-6.57268	-8.4241	25.11
0.673	-6.59116	-8.43473	25.0985
0.674	-6.60955	-8.44548	25.0873
0.675	-6.62788	-8.45634	25.0764
0.676	-6.64612	-8.46732	25.0657
0.677	-6.6643	-8.47841	25.0552
0.678	-6.68241	-8.48961	25.0451
0.679	-6.70045	-8.50092	25.0351
0.68	-6.71842	-8.51234	25.0255
0.681	-6.73632	-8.52386	25.016
0.682	-6.75417	-8.53549	25.0069
0.683	-6.77195	-8.54722	24.998
0.684	-6.78967	-8.55906	24.9893
0.685	-6.80734	-8.57099	24.9809
0.686	-6.82495	-8.58302	24.9728
0.687	-6.8425	-8.59514	24.9649
0.688	-6.86	-8.60736	24.9573
0.689	-6.87745	-8.61967	24.9499
0.69	-6.89485	-8.63208	24.9428
0.691	-6.91219	-8.64457	24.9359
0.692	-6.92949	-8.65715	24.9293
0.693	-6.94675	-8.66981	24.9229
0.694	-6.96396	-8.68256	24.9168
0.695	-6.98112	-8.69539	24.911
0.696	-6.99824	-8.7083	24.9054
0.697	-7.01532	-8.72128	24.9
0.698	-7.03236	-8.73435	24.8949
0.699	-7.04936	-8.74749	24.8901
0.7	-7.06632	-8.7607	24.8855
0.701	-7.08325	-8.77398	24.8812
0.702	-7.10014	-8.78733	24.8771
0.703	-7.11699	-8.80075	24.8733
0.704	-7.13381	-8.81424	24.8697
0.705	-7.1506	-8.82778	24.8664
0.706	-7.16736	-8.84139	24.8633
0.707	-7.18408	-8.85506	24.8605
0.708	-7.20078	-8.86879	24.858
0.709	-7.21744	-8.88258	24.8557
0.71	-7.23408	-8.89641	24.8536
0.711	-7.25069	-8.9103	24.8518
0.712	-7.26727	-8.92425	24.8503
0.713	-7.28383	-8.93823	24.849
0.714	-7.30036	-8.95227	24.848
